CPF,Valor da DAS
,"8174,03"
,"3411,33"
,"8174,03"
,"10373,3"
,"10373,3"
,"6223,98"
,"10373,3"
,"6223,98"
,"3411,33"
,"3440,75"
,"3440,75"
,"5685,55"
,"6223,98"
,"10373,3"
,"3440,75"
,"10166,94"
,"10373,3"
,"1620,88"
,"8174,03"
,"2064,45"
,"8174,03"
,"8174,03"
,"2064,45"
,"6223,98"
,"8174,03"
,"13623,39"
,"10373,3"
,"8174,03"
,"2701,46"
,"3411,33"
,"3440,75"
,"1620,88"
,"8174,03"
,"6223,98"
,"3440,75"
,"8174,03"
,"3411,33"
,"3411,33"
,"2064,45"
,"13623,39"
,"10373,3"
,"13623,39"
,"3440,75"
,"3411,33"
,"8174,03"
,"2064,45"
,"6223,98"
,"3411,33"
,"2064,45"
,"6223,98"
,"10373,3"
,"8174,03"
,"6223,98"
,"2064,45"
,"3411,33"
,"3411,33"
,"3440,75"
,"10373,3"
,"5685,55"
,"6223,98"
,"10166,94"
,"13623,39"
,"16944,9"
,"17256,29"
,"10373,3"
,"13623,39"
,"10373,3"
,"13623,39"
,"5685,55"
,"10373,3"
,"8174,03"
,"10373,3"
,"16944,9"
,"10373,3"
,"13623,39"
,"3440,75"
,"5685,55"
,"15893,96"
,"8644,42"
,"6811,7"
,"3411,33"
,"3411,33"
,"6223,98"
,"16944,9"
,"5685,55"
,"6223,98"
,"4564,25"
,"3411,33"
,"2064,45"
,"6223,98"
,"1995,64"
,"10373,3"
,"6223,98"
,"3440,75"
,"3440,75"
,"5809,05"
,"3440,75"
,"3411,33"
,"8174,03"
,"5685,55"
,"2064,45"
,"2064,45"
,"16944,9"
,"1620,88"
,"2064,45"
,"2064,45"
,"3411,33"
,"1620,88"
,"3411,33"
,"1620,88"
,"5685,55"
,"1620,88"
,"2064,45"
,"5685,55"
,"3411,33"
,"3440,75"
,"2064,45"
,"10373,3"
,"10373,3"
,"6223,98"
,"2701,46"
,"2701,46"
,"8174,03"
,"10898,71"
,"8174,03"
,"5685,55"
,"5685,55"
,"3411,33"
,"6223,98"
,"3440,75"
,"3440,75"
,"5685,55"
,"10373,3"
,"6223,98"
,"6223,98"
,"2064,45"
,"10373,3"
,"6223,98"
,"10373,3"
,"3411,33"
,"2701,46"
,"8174,03"
,"5685,55"
,"3411,33"
,"3411,33"
,"1620,88"
,"1620,88"
,"3411,33"
,"1620,88"
,"2064,45"
,"2701,46"
,"3525,04"
,"6223,98"
,"6223,98"
,"6223,98"
,"1620,88"
,"3440,75"
,"6223,98"
,"13623,39"
,"5685,55"
,"2064,45"
,"6223,98"
,"3440,75"
,"3440,75"
,"2064,45"
,"3411,33"
,"3440,75"
,"10373,3"
,"1620,88"
,"3440,75"
,"6223,98"
,"1620,88"
,"3411,33"
,"8174,03"
,"3411,33"
,"3411,33"
,"3411,33"
,"2701,46"
,"3411,33"
,"3411,33"
,"10166,94"
,"6223,98"
,"2064,45"
,"2064,45"
,"1620,88"
,"2064,45"
,"5393,75"
,"3411,33"
,"8174,03"
,"2701,46"
,"3411,33"
,"1513,93"
,"2064,45"
,"2064,45"
,"2064,45"
,"3411,33"
,"3411,33"
,"3411,33"
,"3440,75"
,"2701,46"
,"5685,55"
,"1620,88"
,"2064,45"
,"2064,45"
,"6223,98"
,"3440,75"
,"5685,55"
,"10373,3"
,"10373,3"
,"3440,75"
,"5685,55"
,"6223,98"
,"3440,75"
,"3440,75"
,"3440,75"
,"3440,75"
,"2701,46"
,"3440,75"
,"3411,33"
,"3440,75"
,"2064,45"
,"3440,75"
,"5685,55"
,"5685,55"
,"1620,88"
,"3052,16"
,"5685,55"
,"2064,45"
,"1620,88"
,"3440,75"
,"3411,33"
,"5685,55"
,"5685,55"
,"3440,75"
,"3440,75"
,"13623,39"
,"3440,75"
,"10373,3"
,"5685,55"
,"5496,03"
,"5685,55"
,"3440,75"
,"5685,55"
,"5685,55"
,"3440,75"
,"2701,46"
,"10373,3"
,"2701,46"
,"8174,03"
,"3411,33"
,"13623,39"
,"5685,55"
,"6223,98"
,"10373,3"
,"8174,03"
,"3411,33"
,"10373,3"
,"5685,55"
,"2701,46"
,"5685,55"
,"3440,75"
,"8174,03"
,"5685,55"
,"2701,46"
,"3440,75"
,"5685,55"
,"3440,75"
,"2701,46"
,"3440,75"
,"3440,75"
,"3440,75"
,"5685,55"
,"5685,55"
,"8174,03"
,"3440,75"
,"5685,55"
,"13623,39"
,"8174,03"
,"3440,75"
,"2701,46"
,"6223,98"
,"10373,3"
,"5685,55"
,"3440,75"
,"3440,75"
,"3440,75"
,"2701,46"
,"2701,46"
,"5685,55"
,"16944,9"
,"2701,46"
,"13623,39"
,"3440,75"
,"2341,27"
,"8109,04"
,"2701,46"
,"3440,75"
,"5685,55"
,"6223,98"
,"2064,45"
,"5685,55"
,"5685,55"
,"8174,03"
,"2701,46"
,"10373,3"
,"16944,9"
,"3440,75"
,"3440,75"
,"13623,39"
,"2701,46"
,"3411,33"
,"6223,98"
,"3440,75"
,"10373,3"
,"6223,98"
,"5685,55"
,"5685,55"
,"10373,3"
,"3440,75"
,"10373,3"
,"13623,39"
,"6223,98"
,"2064,45"
,"2064,45"
,"6223,98"
,"8174,03"
,"5685,55"
,"8174,03"
,"8174,03"
,"9335,97"
,"5685,55"
,"6223,98"
,"3440,75"
,"6223,98"
,"5685,55"
,"16944,9"
,"10373,3"
,"10373,3"
,"3440,75"
,"3411,33"
,"3411,33"
,"3411,33"
,"1620,88"
,"2064,45"
,"1620,88"
,"2064,45"
,"6223,98"
,"1620,88"
,"2064,45"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"2064,45"
,"6223,98"
,"6223,98"
,"6223,98"
,"1620,88"
,"6223,98"
,"6223,98"
,"2064,45"
,"1620,88"
,"6223,98"
,"1620,88"
,"16944,9"
,"2701,46"
,"6223,98"
,"1620,88"
,"13623,39"
,"2701,46"
,"10373,3"
,"10373,3"
,"1620,88"
,"3440,75"
,"2701,46"
,"6223,98"
,"2064,45"
,"1620,88"
,"2064,45"
,"1620,88"
,"6223,98"
,"10373,3"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"13623,39"
,"3440,75"
,"6223,98"
,"6223,98"
,"3440,75"
,"3411,33"
,"10373,3"
,"5685,55"
,"2064,45"
,"10373,3"
,"2064,45"
,"5685,55"
,"5685,55"
,"2064,45"
,"3440,75"
,"3440,75"
,"2701,46"
,"2064,45"
,"3440,75"
,"3440,75"
,"2064,45"
,"5685,55"
,"16944,9"
,"5685,55"
,"5685,55"
,"10373,3"
,"3440,75"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"8174,03"
,"6223,98"
,"6223,98"
,"6223,98"
,"13623,39"
,"13623,39"
,"2701,46"
,"16944,9"
,"10373,3"
,"10373,3"
,"10373,3"
,"3411,33"
,"3411,33"
,"6223,98"
,"10373,3"
,"13623,39"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"6223,98"
,"3411,33"
,"6223,98"
,"5685,55"
,"5685,55"
,"6223,98"
,"3411,33"
,"14120,75"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"5685,55"
,"5685,55"
,"13623,39"
,"13623,39"
,"5685,55"
,"5685,55"
,"5685,55"
,"10373,3"
,"8174,03"
,"5685,55"
,"1620,88"
,"2064,45"
,"10373,3"
,"13623,39"
,"16944,9"
,"10373,3"
,"10373,3"
,"10373,3"
,"2064,45"
,"2701,46"
,"3440,75"
,"3440,75"
,"3440,75"
,"2064,45"
,"6223,98"
,"3411,33"
,"3440,75"
,"2064,45"
,"5685,55"
,"1620,88"
,"1620,88"
,"6223,98"
,"3440,75"
,"10373,3"
,"10373,3"
,"13623,39"
,"10373,3"
,"10373,3"
,"10373,3"
,"5685,55"
,"5685,55"
,"10373,3"
,"3440,75"
,"18164,52"
,"5394,11"
,"1620,88"
,"3411,33"
,"1620,88"
,"1620,88"
,"3411,33"
,"1620,88"
,"6223,98"
,"1620,88"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"1620,88"
,"1026,55"
,"18618,59"
,"7199,75"
,"1620,88"
,"11410,6"
,"6223,98"
,"3411,33"
,"8174,03"
,"10373,3"
,"1620,88"
,"2064,45"
,"3411,33"
,"2064,45"
,"3411,33"
,"6223,98"
,"8174,03"
,"3411,33"
,"1620,88"
,"6223,98"
,"3411,33"
,"6223,98"
,"2064,45"
,"6223,98"
,"6223,98"
,"9540,43"
,"2064,45"
,"2064,45"
,"3411,33"
,"3411,33"
,"2064,45"
,"3411,33"
,"3411,33"
,"2064,45"
,"6223,98"
,"3411,33"
,"6223,98"
,"6223,98"
,"3411,33"
,"3411,33"
,"3411,33"
,"6223,98"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"1620,88"
,"2064,45"
,"3411,33"
,"1620,88"
,"3411,33"
,"6223,98"
,"3411,33"
,"1620,88"
,"3411,33"
,"3411,33"
,"3411,33"
,"2064,45"
,"3411,33"
,"1620,88"
,"1620,88"
,"10373,3"
,"1620,88"
,"3411,33"
,"810,44"
,"1620,88"
,"1620,88"
,"1620,88"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"1620,88"
,"1620,88"
,"3411,33"
,"5685,55"
,"10373,3"
,"1307,48"
,"1620,88"
,"3411,33"
,"3411,33"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"5685,55"
,"10373,3"
,"6223,98"
,"10373,3"
,"10373,3"
,"13623,39"
,5117
,"5186,65"
,"8644,42"
,"3411,33"
,"10373,3"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"2064,45"
,"2477,34"
,"1620,88"
,"2064,45"
,"1620,88"
,"2064,45"
,"3440,75"
,"2701,46"
,"10373,3"
,"10373,3"
,"2701,46"
,"2064,45"
,"2701,46"
,"13623,39"
,"2701,46"
,"6223,98"
,"6915,53"
,"10373,3"
,"10373,3"
,"10373,3"
,"13623,39"
,"2701,46"
,"2701,46"
,"13623,39"
,"10373,3"
,"2701,46"
,"6223,98"
,"2701,46"
,"13623,39"
,"2064,45"
,"1620,88"
,"2701,46"
,"2701,46"
,"2064,45"
,"2064,45"
,"6223,98"
,"6223,98"
,"2064,45"
,"6223,98"
,"6223,98"
,"1620,88"
,"1620,88"
,"2064,45"
,"2064,45"
,"1513,93"
,"3440,75"
,"2064,45"
,"2053,11"
,"1620,88"
,"3440,75"
,"2064,45"
,"2701,46"
,"2064,45"
,"2701,46"
,"2064,45"
,"3440,75"
,"3440,75"
,"2701,46"
,"6223,98"
,"1620,88"
,"2107,14"
,"6223,98"
,"2701,46"
,"2701,46"
,"3440,75"
,"3440,75"
,"2701,46"
,"3440,75"
,"8174,03"
,"3440,75"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"3440,75"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"3440,75"
,"3440,75"
,"10373,3"
,"2701,46"
,"1620,88"
,"1620,88"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"16944,9"
,"2701,46"
,"3440,75"
,"10373,3"
,"2701,46"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"4472,98"
,"3061,62"
,"3241,75"
,"6915,53"
,"6915,53"
,"2701,46"
,"2701,46"
,"10373,3"
,"2701,46"
,"2064,45"
,"2701,46"
,"10373,3"
,"2701,46"
,"13623,39"
,"2701,46"
,"3440,75"
,"3440,75"
,"3440,75"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,"3440,75"
,"3440,75"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"14176,84"
,"3440,75"
,"2701,46"
,"2701,46"
,"1620,88"
,"3411,33"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"6223,98"
,"2064,45"
,"2064,45"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"2064,45"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"2064,45"
,"1620,88"
,"2064,45"
,"5685,55"
,"1620,88"
,"1620,88"
,"3411,33"
,"1620,88"
,"2064,45"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"3411,33"
,"5685,55"
,"13623,39"
,"16944,9"
,"13623,39"
,"3411,33"
,"5685,55"
,"13623,39"
,"5685,55"
,"5685,55"
,"5685,55"
,"5685,55"
,"6443,59"
,"2701,46"
,"3440,75"
,"2701,46"
,"5685,55"
,"3440,75"
,"3411,33"
,"3440,75"
,"10373,3"
,"1620,88"
,"6223,98"
,"6223,98"
,"3411,33"
,"3440,75"
,"6223,98"
,"6223,98"
,"6223,98"
,"3411,33"
,"3440,75"
,"5685,55"
,"6223,98"
,"3411,33"
,"1620,88"
,"6223,98"
,"5685,55"
,"3440,75"
,"5685,55"
,"3440,75"
,"2064,45"
,"2064,45"
,"3440,75"
,"2064,45"
,"3440,75"
,"2701,46"
,"3440,75"
,"2064,45"
,"5685,55"
,"2701,46"
,"2701,46"
,"2064,45"
,"2064,45"
,"1620,88"
,"2064,45"
,"3411,33"
,"1620,88"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"1620,88"
,"3411,33"
,"3440,75"
,"6223,98"
,"3411,33"
,"1620,88"
,"3411,33"
,"2701,46"
,"3440,75"
,"3440,75"
,"10373,3"
,"2701,46"
,"16944,9"
,"2701,46"
,"10373,3"
,"5402,92"
,"2523,22"
,"3440,75"
,"6223,98"
,"5685,55"
,"10373,3"
,"3411,33"
,"1566,85"
,"6223,98"
,"3411,33"
,"3411,33"
,"1566,85"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"5685,55"
,"2701,46"
,"13623,39"
,"16944,9"
,"8174,03"
,"13623,39"
,"10373,3"
,"5685,55"
,"2064,45"
,"2064,45"
,"1981,07"
,"3905,19"
,"3411,33"
,"3411,33"
,"2701,46"
,"1620,88"
,"1620,88"
,"2064,45"
,"1620,88"
,"2701,46"
,"1620,88"
,"3411,33"
,"3411,33"
,"3440,75"
,"1620,88"
,"2064,45"
,"2339,71"
,"3411,33"
,"2064,45"
,"3440,75"
,"2387,93"
,"3440,75"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"6223,98"
,"2064,45"
,"2064,45"
,"3411,33"
,"2064,45"
,"3411,33"
,"3411,33"
,"2064,45"
,"3440,75"
,"2064,45"
,"2064,45"
,"2064,45"
,"3297,62"
,"2064,45"
,"2064,45"
,"3411,33"
,"6223,98"
,"4434,73"
,"3411,33"
,"3411,33"
,"3411,33"
,"2064,45"
,"1620,88"
,"1620,88"
,"2064,45"
,"3411,33"
,"3411,33"
,"6223,98"
,"3411,33"
,"5685,55"
,"3440,75"
,"6223,98"
,"3440,75"
,"3411,33"
,"3411,33"
,"3411,33"
,"2064,45"
,"2064,45"
,"3411,33"
,"6223,98"
,"2064,45"
,"6223,98"
,"2064,45"
,"2064,45"
,"3411,33"
,"2064,45"
,"3440,75"
,"3411,33"
,"2842,78"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"2064,45"
,"3411,33"
,"5685,55"
,"2064,45"
,"3440,75"
,"1620,88"
,"2064,45"
,"6223,98"
,"3411,33"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"3411,33"
,"2064,45"
,"2064,45"
,"6223,98"
,"2064,45"
,"2064,45"
,"2064,45"
,"3411,33"
,"1620,88"
,"3440,75"
,"3440,75"
,"2064,45"
,"2701,46"
,"2064,45"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,"3440,75"
,"1620,88"
,"1376,3"
,"2064,45"
,"6223,98"
,"2064,45"
,"2064,45"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"2064,45"
,"2701,46"
,"6223,98"
,"3440,75"
,"3440,75"
,"3411,33"
,"3440,75"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"2064,45"
,"2701,46"
,"5685,55"
,"3440,75"
,"3440,75"
,"3440,75"
,"2701,46"
,"2064,45"
,"1620,88"
,"2701,46"
,"3411,33"
,"6223,98"
,"2064,45"
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"3440,75"
,"2701,46"
,"3440,75"
,"2701,46"
,"3440,75"
,"2701,46"
,"13623,39"
,"13623,39"
,"13623,39"
,"16944,9"
,"13623,39"
,"10373,3"
,"3440,75"
,"3411,33"
,"2701,46"
,"2701,46"
,"3440,75"
,"10373,3"
,"3440,75"
,"2791,51"
,"3979,89"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,"3440,75"
,"5685,55"
,"5685,55"
,"3440,75"
,"2701,46"
,"3411,33"
,"2701,46"
,"2701,46"
,"3411,33"
,"2064,45"
,"6223,98"
,"2064,45"
,"10373,3"
,"6223,98"
,"8174,03"
,"2701,46"
,"16944,9"
,"10373,3"
,"5685,55"
,"13623,39"
,"5685,55"
,"5685,55"
,"2701,46"
,"8174,03"
,"2701,46"
,"2701,46"
,"13623,39"
,"2701,46"
,"13623,39"
,"2064,45"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"1620,88"
,"6223,98"
,"2064,45"
,"3411,33"
,"2064,45"
,"6223,98"
,"8174,03"
,"8174,03"
,"8174,03"
,"3411,33"
,"1620,88"
,"6223,98"
,"2064,45"
,"1620,88"
,"3411,33"
,"1620,88"
,"2064,45"
,"5685,55"
,"3411,33"
,"3411,33"
,"10373,3"
,"16944,9"
,"10373,3"
,"10373,3"
,"10373,3"
,"2701,46"
,"2701,46"
,"10373,3"
,"3440,75"
,"6223,98"
,"1620,88"
,"6223,98"
,"2064,45"
,"1620,88"
,"2064,45"
,"8174,03"
,"1620,88"
,"1620,88"
,"8174,03"
,"3411,33"
,"3411,33"
,"2064,45"
,"2064,45"
,"3411,33"
,"4144,22"
,"2064,45"
,"3411,33"
,"2064,45"
,"10373,3"
,"3411,33"
,"8174,03"
,"2064,45"
,"5685,55"
,"6223,98"
,"7459,01"
,"2064,45"
,"3411,33"
,"8174,03"
,"5176,89"
,"3411,33"
,"1620,88"
,"8174,03"
,"6223,98"
,"10373,3"
,"16944,9"
,"5685,55"
,"10166,94"
,"2064,45"
,"8174,03"
,"2701,46"
,"2064,45"
,"8174,03"
,"2701,46"
,"5685,55"
,"1705,67"
,"3411,33"
,"4356,79"
,"3941,86"
,"2701,46"
,"2701,46"
,"2701,46"
,"10373,3"
,"9681,75"
,"8174,03"
,"7356,63"
,"5306,51"
,"5685,55"
,"6223,98"
,"2064,45"
,"6223,98"
,"10373,3"
,"3411,33"
,"2064,45"
,"3411,33"
,"3782,05"
,"3411,33"
,"3411,33"
,"3411,33"
,"2064,45"
,"3411,33"
,"2064,45"
,"1620,88"
,"3440,75"
,"3440,75"
,"5685,55"
,"1620,88"
,"10373,3"
,"3440,75"
,"5685,55"
,"5685,55"
,"8174,03"
,"10373,3"
,"5685,55"
,"2701,46"
,"6223,98"
,"6223,98"
,"5685,55"
,"13623,39"
,"1620,88"
,"1620,88"
,"3411,33"
,"3411,33"
,"3411,33"
,"2701,46"
,"2701,46"
,"5685,55"
,"2064,45"
,"1620,88"
,"6223,98"
,"3411,33"
,"2064,45"
,"10373,3"
,"8174,03"
,"5685,55"
,"8174,03"
,"3411,33"
,"6223,98"
,"3440,75"
,"1620,88"
,"1620,88"
,"2064,45"
,"5685,55"
,"2064,45"
,"8174,03"
,"6223,98"
,"2701,46"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"3411,33"
,"6223,98"
,"10166,94"
,"8174,03"
,"3440,75"
,"3411,33"
,"6223,98"
,"8174,03"
,"3411,33"
,"8174,03"
,"6223,98"
,"6223,98"
,"5685,55"
,"10166,94"
,"5685,55"
,"10166,94"
,"5685,55"
,"6223,98"
,"2701,46"
,"5685,55"
,"10373,3"
,"2064,45"
,"3411,33"
,"6223,98"
,"6223,98"
,"3440,75"
,"6223,98"
,"10373,3"
,"5685,55"
,"2064,45"
,"8174,03"
,"6223,98"
,"5685,55"
,"3440,75"
,"2701,46"
,"3411,33"
,"6223,98"
,"3411,33"
,"16944,9"
,"3411,33"
,"5685,55"
,"3411,33"
,"8174,03"
,"3440,75"
,"3411,33"
,"6223,98"
,"1620,88"
,"6223,98"
,"1620,88"
,"2064,45"
,"1620,88"
,"3411,33"
,"3411,33"
,"1620,88"
,"3241,76"
,"6223,98"
,"3411,33"
,"2064,45"
,"6223,98"
,"6223,98"
,"5685,55"
,"5685,55"
,"2064,45"
,"3411,33"
,"6223,98"
,"3782,04"
,"3440,75"
,"10373,3"
,"3440,75"
,"1620,88"
,"3411,33"
,"2701,46"
,"10373,3"
,"8174,03"
,"5685,55"
,"8174,03"
,"3411,33"
,"2971,61"
,"2064,45"
,"1620,88"
,"3411,33"
,"8174,03"
,"3440,75"
,"2701,46"
,"3411,33"
,"2064,45"
,"3440,75"
,"2064,45"
,"3411,33"
,"2064,45"
,"3411,33"
,"2701,46"
,"2701,46"
,"3440,75"
,"5685,55"
,"10373,3"
,"10166,94"
,"6223,98"
,"3440,75"
,"3411,33"
,"3440,75"
,"2701,46"
,"3411,33"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"3440,75"
,"2064,45"
,"6223,98"
,"3440,75"
,"5685,55"
,"6223,98"
,"3440,75"
,"5685,55"
,"5685,55"
,"3440,75"
,"3411,33"
,"5685,55"
,"3440,75"
,"13623,39"
,"13623,39"
,"10373,3"
,"3440,75"
,"10373,3"
,"3440,75"
,"5685,55"
,"8174,03"
,"10373,3"
,"10373,3"
,"5685,55"
,"3440,75"
,"3440,75"
,"3440,75"
,"3440,75"
,"2701,46"
,"10373,3"
,"3411,33"
,"2701,46"
,"5685,55"
,"8174,03"
,"3440,75"
,"5685,55"
,"9335,97"
,"1620,88"
,"5685,55"
,"1620,88"
,"8174,03"
,"8174,03"
,"2701,46"
,"5685,55"
,"3440,75"
,"10373,3"
,"5685,55"
,"5685,55"
,"4587,67"
,"2701,46"
,"3440,75"
,"3440,75"
,"1620,88"
,"6223,98"
,"3411,33"
,"6223,98"
,"1620,88"
,"8174,03"
,"3411,33"
,"3411,33"
,"6223,98"
,"5685,55"
,"10373,3"
,"3440,75"
,"10166,94"
,"10373,3"
,"5685,55"
,"3411,33"
,"3440,75"
,"10373,3"
,"10373,3"
,"10373,3"
,"2064,45"
,"6223,98"
,"5685,55"
,"3440,75"
,"3440,75"
,"13623,39"
,"10373,3"
,"3411,33"
,"6223,98"
,"1620,88"
,"1620,88"
,"1620,88"
,"6223,98"
,"3411,33"
,"13623,39"
,"1620,88"
,"6223,98"
,"3440,75"
,"6223,98"
,"2701,46"
,"6223,98"
,"13623,39"
,"10373,3"
,"6777,96"
,"10373,3"
,"2701,46"
,"5685,55"
,"5685,55"
,"2701,46"
,"3440,75"
,"2701,46"
,"6223,98"
,"8174,03"
,"10373,3"
,"5685,55"
,"5685,55"
,"3411,33"
,"3411,33"
,"6223,98"
,"3411,33"
,"1705,67"
,"2064,45"
,"5685,55"
,"3440,75"
,"13623,39"
,"16944,9"
,"10373,3"
,"6223,98"
,"10373,3"
,"5809,05"
,"2701,46"
,"10373,3"
,"10373,3"
,"13623,39"
,"13623,39"
,"10373,3"
,"10373,3"
,"13623,39"
,"10373,3"
,"16944,9"
,"5685,55"
,"10373,3"
,"10373,3"
,"10373,3"
,"6223,98"
,"3411,33"
,"10373,3"
,"9459,2"
,"13623,39"
,"3440,75"
,"5685,55"
,"3194,32"
,"1620,88"
,"5685,55"
,"5685,55"
,"10373,3"
,"16944,9"
,"5685,55"
,"6243,35"
,"5685,55"
,"10373,3"
,"5685,55"
,"5685,55"
,"16944,9"
,"13623,39"
,"13623,39"
,"10373,3"
,"16944,9"
,"13623,39"
,"5685,55"
,"13623,39"
,"5685,55"
,"6223,98"
,"10373,3"
,"8174,03"
,"2701,46"
,"10373,3"
,"3440,75"
,"5685,55"
,"13623,39"
,"5685,55"
,"10373,3"
,"10373,3"
,"14868,4"
,"10373,3"
,"5685,55"
,"5685,55"
,"5685,55"
,"10373,3"
,"5685,55"
,"10373,3"
,"3440,75"
,"5685,55"
,"8174,03"
,"3411,33"
,"8174,03"
,"1620,88"
,"3411,33"
,"1620,88"
,"6223,98"
,"3411,33"
,"3411,33"
,"13623,39"
,"2064,45"
,"8174,03"
,"3411,33"
,"1620,88"
,"8174,03"
,"6223,98"
,"2064,45"
,"6223,98"
,"5685,55"
,"8174,03"
,"5685,55"
,"6223,98"
,"6223,98"
,"3411,33"
,"1620,88"
,"2064,45"
,"3411,33"
,"2064,45"
,"6223,98"
,"5685,55"
,"3411,33"
,"3411,33"
,"6223,98"
,"8174,03"
,"10373,3"
,"3440,75"
,"13623,39"
,"3440,75"
,"5685,55"
,"3440,75"
,"10373,3"
,"6223,98"
,"6223,98"
,"10373,3"
,"10373,3"
,"8174,03"
,"10373,3"
,"10373,3"
,"3440,75"
,"2701,46"
,"10373,3"
,"5685,55"
,"1620,88"
,"5685,55"
,"10373,3"
,"6223,98"
,"3440,75"
,"10373,3"
,"8174,03"
,"13623,39"
,"13831,06"
,"3440,75"
,"6223,98"
,"3411,33"
,"10373,3"
,"6223,98"
,"10373,3"
,"6223,98"
,"6223,98"
,"5685,55"
,"8174,03"
,"13623,39"
,"3440,75"
,"5685,55"
,"5685,55"
,"6223,98"
,"6223,98"
,"10373,3"
,"8174,03"
,"1620,88"
,"10373,3"
,"2064,45"
,"5685,55"
,"5685,55"
,"8174,03"
,"3411,33"
,"2701,46"
,"10166,94"
,"3411,33"
,"6223,98"
,"6223,98"
,"10373,3"
,"3411,33"
,"3440,75"
,"10166,94"
,"1620,88"
,"6223,98"
,"2701,46"
,"2701,46"
,"13623,39"
,"5685,55"
,"5685,55"
,"16944,9"
,"10373,3"
,"5685,55"
,"5685,55"
,"16944,9"
,"10373,3"
,"13623,39"
,"6223,98"
,"3411,33"
,"16944,9"
,"13623,39"
,"13623,39"
,"13623,39"
,"6223,98"
,"10373,3"
,"13623,39"
,"10373,3"
,"13623,39"
,"5685,55"
,"6223,98"
,"10373,3"
,"10373,3"
,"3440,75"
,"13623,39"
,"13623,39"
,"5685,55"
,"3440,75"
,"10373,3"
,"16944,9"
,"3440,75"
,"10373,3"
,"3440,75"
,"10373,3"
,"3440,75"
,"5685,55"
,"10373,3"
,"16944,9"
,"6223,98"
,"5685,55"
,"10373,3"
,"16944,9"
,"8174,03"
,"3440,75"
,"5685,55"
,"10373,3"
,"3411,33"
,"13623,39"
,"6223,98"
,"5685,55"
,"16944,9"
,"5685,55"
,"3440,75"
,"3440,75"
,"10373,3"
,"10373,3"
,"2064,45"
,"5685,55"
,"5685,55"
,"3411,33"
,"5685,55"
,"10373,3"
,"6223,98"
,"8174,03"
,"8174,03"
,"3411,33"
,"8174,03"
,"3440,75"
,"2064,45"
,"5685,55"
,"3411,33"
,"5685,55"
,"2701,46"
,"6223,98"
,"10373,3"
,"6223,98"
,"6223,98"
,"3440,75"
,"5685,55"
,"10373,3"
,"9356,44"
,"5685,55"
,"3411,33"
,"8174,03"
,"6223,98"
,"5685,55"
,"3440,75"
,"3411,33"
